,news_id,text_no_stopwords,label
556,22350,economy minister ildefonso meet senior officials union states world economic forum davos ministry leading negotiations states redraw trade agreement nafta davos ministry statement minister aims meet executives firms nestle heineken facebook siemens mclennan anheuser inbev ups alibaba arcelor mittal maersk ministry detail senior officials nafta meet montreal starting penultimate round talks modernize treaty president trump threatened abandon arguing unfair states workers initially dismissed demands unworkable room maneuver satisfy trump impatient officials foreign minister chrystia met iron details negotiations agreed critical tackle complicated issues ministry writing stargardter editing dalgleish,1.0
557,146221,walmart seeks drone tech manage food supply pm ist walmart applied patents drones aim prevent damage crops control pest attacks farms pollinate plants sign retail behemoth improve supply chain increasingly competitive market fresh food walmart applied patents drones aim prevent damage crops control pest attacks farms pollinate plants sign retail behemoth improve supply chain increasingly competitive market fresh food reut rs pdhe,1.0
558,282320,cnbc adds total berkshire stake background reuters berkshire bought additional shares ceo buffett told cnbc aggressively ramping bets iphone maker buffett commitment past surprised historical aversion companies technology sector berkshire initial investment suggesting made buffett investment deputies latest stake purchase grown solid shares earns profitable company states cnbc quoted buffett cnb cx hlpdip billionaire investor recently sold unsuccessful investment international business machines corp time buying berkshire berkshire stake grew percent end roughly shares buffett praised chief executive suggested views consumer company silicon pedigree reason investment berkshire position berkshire acquisition buffett letter huge insurance acquisitions reduce berkshire equivalents buying accomplishes buffett buy companies berkshire typically discloses largest common holdings percentage stakes reports report scheduled release morning berkshire shareholder meeting omaha hometown reported revenue promised additional buyback berkshire comment regular business hours risen percent berkshire disclosed raised stake cupertino based company reporting bengaluru stempel editing amrutha gayathri,1.0
559,143650,minister energy joaquín coldwell energy trade continue nafta ended powerful trade agreement successfully revamped threatened continues enhance growth energy chapter nafta chapter coincidences countries conditions make competitive region world coldwell nafta important energy integration crossborder connections agreement energy relationship boomed round negotiations expected efforts revamp trade agreement states important important energy integration region nafta signed interregional trade half energy trade double rest goods services coldwell speaking cnbc ceraweek conference hosted ihs markit industry officials gathered world minister appeared panel natural resources minister energy secretary discussed interconnections energy industry tie countries naturally imports oil gasoline natural gas buys oil gasoline selling oil natural gas opening energy sector represents investment joaquín coldwell minister energy president trump expected announce aluminum tariffs include exemptions tied nafta regulation unfold ministry economy negotiations respect coldwell important input industry things energy industry pipelines rigs convenient rise industry transition energy sector transformed past reform program open industry government president peña expected leave office election coldwell matter takes office reform program altered constitutionally guaranteed energy reform reason changed change government elections successful opening energy sector represents investment cancel investments translate canceling thousands jobs coldwell energy sector ultimately expected result jobs energy secretary told cnbc reforms secured constitutionally people final peña term bidding expected onshore offshore projects bidding transmission lines connect renewables centers consumption clean energy opportunity bidders bring type drilling hydraulic fracturing border continues northeastern bidding award unconventionals blocks gas ceraweek energy secretary sheer optimism energy industry energy crown nafta bind yergin global strength fueling oil demand,1.0
560,119602,reuters foundation world biggest retailers food companies including walmart nestle backed initiative improve global supply chains amid rising consumer demand slave goods services consumer goods forum cgf represents leading retailers manufacturers countries creating benchmark support development socially environmentally responsible supply chains sustainable supply chain initiative ssci advise buyers suppliers party auditing certification schemes aim boosting sustainable sourcing reducing audit duplication complexity cgf today company wanting assess sustainability chains faces confusing array technical standards auditing approaches managing director cgf statement people worldwide estimated trapped forced labor international labor organization ilo rights group walk foundation recent modern slavery global spotlight putting greater regulatory consumer pressure companies ensure supply chains forced labor labor forms slavery cgf members direct efforts resources meaningfully protecting workers engaging deeply supply chains kilian moote director knowthechain ktc told reuters foundation ktc project humanity based foundation businesses investors address forced labor supply chains chocolate tea shrimp sugar food drink supply chains complex multiple layers countries sourcing raw ingredients processing final product making hard spot remedy abuses increasingly complex global supply chains companies undertake detailed checks ensure products created expense workers bardwell based business human rights resource centre bhrrc cgf includes consumer goods giants soup unilever plc members combined directly employ people jobs chains ssci support continuous improvement worldwide order achieve common goal sustainable supply chains tyas global supply chain food group nestle makes kitkat chocolate bars maggi soups reporting kieran guilbert editing migiro credit reuters foundation charitable arm reuters covers humanitarian news women rights trafficking property rights climate change resilience visit news trust org,1.0
561,132914,trade tensions countries recently threatened fresh import tariffs affect businesses decision making ceo multinational technology firm abb time decade stability growth markets spiesshofer told cnbc development forum affairs deemed unique uncertainties threat looming trade war change things concerned concerned lot dampening effects uncertainties certainty terms decision making certainty investment climate altogether underlying demand consumer side market watchers previously warned worsening trade tensions lead trade war turn trigger recession recent cnbc survey business leaders trade war economic powerhouses negative impact economies target products import response president trump executive order earlier imposed broad duties foreign aluminum imports president announced tariff plans imports didn officially connected threats retaliation action spiesshofer explained abb invested past making lot significant investments put abb map added company investing heavily picked local firms abb umbrella invest wisely market opportunities important abb operates areas utility industry transport infrastructure countries,-1.0
562,115385,reuters shares facebook percent chief executive officer zuckerberg social network meaningful impact usage ad wake data privacy scandal file photo facebook ceo zuckerberg appears stage town facebook headquarters menlo reuters file photo company shares sunk percent wiping market times observer newspaper broke news data political consultancy analytica data evercore isi analysts confirmed zuckerberg claim facebook top downloaded apps globally applications tracked android ios app stores facebook social app downloads improved basis states globally data facebook expanded share social app downloads percent percent analysts decline presented opportunity buy social network previously flying shares cautioned depend zuckerberg testimony congress suspect sooner episode uniquely compelling buying opportunity mega cap internet space deutsche bank analysts data scandal led deletefacebook hashtag trending twitter celebrities including actor tesla chief elon musk deleted accounts companies chimed auto parts retailer pep boys internet company mozilla bank commerzbank ag suspending advertisement platform facebook chief operating officer told bloomberg interview advertisers paused spending wake incident company reassuring conversations built privacy system bg qkmt tool allowed researcher gain access personal information users complied privacy agreement company signed federal trade commission ftc comments reports ftc investigating social media company violation agreement demands user consent sharing information clear investor sentiment materially impacted analytica revelations fb acting proactively aggressively tighten privacy controls increase level transparency practices fargo analyst zuckerberg accepted blame data audit oversee party app developers analytica hired asked interview zuckerberg facebook endorsed deeply vision social services social sharing vision remains important zuckerberg testify scandal front congressional committee facebook shares percent late afternoon trade reporting supantha mukherjee sonam rai arjun panchadar bengaluru editing anil,1.0
563,273162,reuters top australian wealth manager amp faced investor revolt meeting shareholders voting overwhelmingly executive pay plans wake damaging revelations level misconduct director narrowly elected face sizeable protest vote company scrambles restore trust amid allegations charged fees service doctored independent report lied regulators vote company executive pay sets company spill shareholders vote pay proposal running removed ve shareholder ve company ve community interim executive chairman told half hour meeting melbourne amp share lost wiping firm market capitalisation mid independent inquiry financial sector exposed flaws governance accountability culture inquiry recommend criminal charges directors quit including facing election meeting chairman ceo chief departed scandal director elected harmos received percent vote unanimous support directors australian companies blackrock world largest asset manager amp largest shareholder statement harmos bears responsibility misconduct supported election ensure function appropriately investment manager australian ethical offloaded stake amp instance divestment ethical grounds financial firm cited inquiry amp knowingly deliberately misled regulators sufficient evidence show breaches isolated incidents ethics research australian ethical amp shares closed percent broader market finished percent lawsuits costs commission inquiry exposed richest financial firms unprecedented public scrutiny raising costs squeezing margins amid calls tighter regulation stiffer penalties amp synonymous financial planning decades defend class action lawsuits filed behalf shareholders seeking damages failure disclose governance issues sooner lawsuits filed global firm melbourne based phi australian litigation financier imf bentham planning class action amp costs firm worked resolve issues identified inquiry amp expected review fees paid financial planners lead customer remediation costs expenses customers closing accounts added surprisingly increase customer centre enquiries withdrawal requests eased recent days shareholder told meeting investors roasted spit spit tasty responded director stepped ceo rold predecessor meller resigned australian dollars reporting additional reporting rushil dutta bengaluru swati pandey editing,-1.0
564,258582,ecovadis leader business sustainability ratings global supply chains recognized spend matters providers ecovadis chosen holistic transparent rating methodology platform scalability certification process extent social environmental ethical issues geographies covered sustainability intelligence scope ecovadis named provider watch spendmatters societal investor pressure ethical business practices fueling rise sustainability intelligence procurement realm founder spend matters organizations increasingly expanding definitions supply risk supplier performance encompass ethical social environmental issues making ratings solution providers ecovadis increasingly valuable supplier management engagement thrilled recognize ecovadis providers spend matters almanac routinely reviews latest procurement technology service offerings organizations make effective vendor selection decisions providers watch lists result deep analysis corroboration spend matters analysts reflect publication unbiased independent view organizations watch ecovadis recognition spend matters testament product offering commitment dedication entire sustainability community thaler ceo ecovadis team passionate helping companies operate sound responsible supply chains commitment energy enables deliver reliable sustainability intelligence customers world learn ecovadis helps organizations ensure sustainability practices supply chains visit ecovadis ecovadis ecovadis world trusted provider business sustainability ratings intelligence collaborative performance improvement tools global supply chains backed powerful technology platform global team domain experts ecovadis easy actionable sustainability scorecards provide detailed insight environmental social ethical risks purchasing categories countries industry leaders oréal nestlé electric michelin basf businesses ecovadis network working single methodology evaluate collaborate improve sustainability performance order protect brands transparency innovation accelerate growth learn ecovadis twitter linkedin media contact emailpr uk eu emailpr view original content multimedia news releases ecovadis named spend matters company html source ecovadis,1.0
565,136839,updated minutes ago arista networks administrative international trade commission issued recommended determination reuters staff reuters arista networks arista networks administrative international trade commission issued recommended determination sec filing arista networks itc issued itc modification proceeding initiated systems arista networks arista networks alj found redesigned products infringe states patent infringe states patent arista networks patent trial appeal federal circuit determined patent unpatentable relevant claims arista networks alj supported suspension remedies patent pending completion appeals decision source text bit ilv company coverage,0.0
566,118432,pm updated hours ago ge takes bln charge restates earnings reuters staff reuters general electric charge reduce earnings cents share figures line expectations company set earlier comply accounting standards maker plants jet engines medical devices industrial goods estimated tax impact reduced earnings cents share affect ge flow earnings estimate analysts reporting alwyn editing,-1.0
567,288283,reuters dominion freight line dominion freight line announces share dividend repurchase program dominion freight line repurchase program authorizing repurchase outstanding common dominion freight line repurchase program commence expiration previously authorized program announced source text eikon company coverage,1.0
568,265292,cnbc cnbc buffet walks floor berkshire shareholder meeting omaha ne buffett predicts avoid trade conflict dig precipitates continues kind trade war berkshire shareholder meeting end ll terrible answer buffett difficult politically advocate trade benefits spread population negative effects apparent painful parts optimistic economic figure awful historic track record previous trade wars ve past times learned general lesson big obvious benefits huge world dependent progress intelligent countries extremely foolish,1.0
569,148690,pm updated minutes ago economy minister sees potential resolve nafta pre election reuters staff acapulco reuters economy minister sees potential resolve negotiation trade agreement presidential election space election ildefonso banking association convention seaside resort acapulco states closed round talks aimed modernizing treaty reporting eschenbacher,1.0
570,280465,pm updated hour ago golf mcilroy seeks solve sawgrass puzzle eyes win ponte vedra fla reuters world number mcilroy comfort levels entering players championship knowing takes win tpc sawgrass seeking solve puzzle famous nc mcilroy plays shot tee round fargo championship golf tournament quail hollow club mandatory credit dedmon today sports blew dominating stroke victory ago mcilroy finished event irishman slowly learned success missing cut visits contending past starts sort learned play bit reined tee shots brought bit success mcilroy started conservative started sort top give half time chicken anymore time step give victory mcilroy bad highlighted victory invitational pressure test disappointment playing final round eventual mcilroy factor missing foot putt hole lot positives fact didn stuff play final group contend yeah motivation lot golf play halfway championships mcilroy fan offered wishes club manager seeks recover haemorrhage ve sir pretty driven individual complacency disease complacency problem burning regain world number ranking focused mechanics winning fargo championship struggling swing swing knocked wind started hitting big working hard coach col swatton bring col tournament typically work events ve stretch feel swing bit loose path bit hit square clubface pretty easy reporting editing osmond,1.0
571,302369,reuters federal communications commission referring reports website flaw allowed location mobile phone customers tracked enforcement bureau investigate file photo federal communications commission fcc logo fcc net neutrality hearing reuters gripas file photo security researcher earlier based locationsmart data track verizon communications vz sprint corp mobile tmus consumers consent yards location senator wyden democrat urged fcc investigate twitter site predator tracked cell phone researcher carnegie flaw demo tool locationsmart track locationsmart spokeswoman vulnerability resolved demo disabled efforts included locating dozen users company believes exploited vulnerability company committed continuous improvement information privacy security measures times reported sheriff securus technologies track mobile phones including officers court orders citing charges filed published reports suggested securus data intermediary locationsmart verizon spokesman company steps ensure securus longer access location information verizon wireless customers added company initiated review entire issue spokesman balmoris company permit sharing location information customer consent demand enforcement learn vendor adhere policy action sprint securus mobile immediately comment wyden securus provider correctional facility telephone services purchasing time location information carriers providing information service web portal legal equivalent pinky promise wyden wrote mobile carriers practice exposes millions americans potential abuse unchecked surveillance government reporting shepardson editing chizu nomiyama,-1.0
572,201064,industrial output tumbled industrial output tumbled percent previous government data showed partly decline production cars due states output cars trucks percent construction equipment percent data suggests economy face bumpier ride past undermining efforts bank boost inflation elusive percent target published hours ago reuters yoshikazu tsuno afp getty images industrial output tumbled partly decline production cars due states raising concerns companies curb output clear inventories trade ministry data showed factory output percent previous economists median estimate percent decline percent gain decline led output cars trucks construction equipment memory chips manufacturers surveyed ministry economy trade industry meti expect output rise percent fall percent data suggests economy face bumpier ride past undermining efforts bank boost inflation elusive percent target global demand fettle growth sustained output cars trucks percent construction equipment percent factor temporarily weigh industrial output lunar holidays asian countries economy grown quarters longest continuous expansion boom moving prime minister shinzo revival plan step closer vanquishing decades stagnation consumer spending exports capital expenditure helped drive growth economists consumer spending lose momentum expect exports remain sustained global demand,-1.0
573,75139,reuters shares aapl suppliers raft analysts prediction softer smartphone semiconductor manufacturing tw driven chiefly concern demand iphones file photo logo semiconductor manufacturing tsmc headquarters hsinchu reuters file photo tsmc world largest contract chipmaker supplier revised full revenue target end earlier forecast represents percent tsmc revenue outlook potentially points weaker anticipated iphone demand equities analyst cordwell told reuters quote baldly warning mizuho securities client note checks continue point soft demand iphone cupertino based firm anniversary phone released addition steady fall iphone orders shares percent biggest drag tech heavy nasdaq index shares suppliers including qualcomm qcom intel corp intc qorvo qrvo skyworks solutions swks broadcom avgo percent percent iphones fall start driving production food chain mobile weak elazar advisors analyst chaim tsmc supplier qualcomm nvidia corp nvda expects growth percent global semiconductor industry weaker earlier forecast percent data provider trendforce earlier estimated global smartphone production units percent previously expected percent tsmc estimated percent growth contract chipmakers compared previous forecast percent listed shares tsmc tsm percent chip equipment makers applied materials amat research corp lrcx percent asml holding nv asml lost percent big industry bellwether chip equipment maker research shipments missed consensus estimates time chipmakers analog devices adi micron technology mu xilinx xlnx percent percent reporting sonam rai bengaluru editing maju,-1.0
574,121506,reuters corp chairman ceo hooley fy total compensation mln mln fy sec filing president coo fy total compensation versus fy source text bit gclgc company coverage,-1.0
575,300244,updated hours ago court upholds decision biggest fraud victim reuters staff hanoi reuters vietnamese court upheld judgement biggest fraud victims told reuters trial spotlighted ability tackle financial crime time foreign heeding government calls invest people court ruled uphold judgment central perpetrator theft responsible returning stolen individual employer time controlled vietinbank ruling financial firms investment global buyout funds flock hoping capitalise period privatisation capital raising deals growing emerging asian economy chief executive victim depositor saigonbank berjaya securities jsc sbbs unit berjaya corporation bhd confirmed verdict yei told reuters earlier ruling upheld recouping bank perpetrator sentenced life imprisonment vietinbank formally joint commercial bank industry trade respond emailed request comment vietinbank bank instructed lawyers comment majority owner bank central bank provide comment reporting editing,-1.0
576,242986,huami corporation huami company nyse hmi biometric activity data driven company significant expertise wearable technology today announced priced initial public offering depositary shares adss ads total offering size approximately assuming underwriters exercise allotment option purchase additional adss ads represents class ordinary shares company adss expected begin trading exchange today ticker symbol hmi company selling shareholders granted underwriters option exercisable days final prospectus purchase aggregate additional adss allotments credit securities llc citigroup global markets renaissance securities limited acting joint bookrunners offering registration statement related securities filed declared effective states securities exchange commission press release constitute offer solicitation offer buy securities jurisdiction offer solicitation unlawful registration qualification securities jurisdiction offering made prospectus forming part effective registration statement copy final prospectus relating offering obtained contacting prospectus department credit securities llc avenue ny states attention prospectus department telephone emailing newyork prospectus credit citigroup global markets broadridge financial solutions avenue edgewood ny states telephone renaissance securities limited unit level international commerce centre road kowloon telephone huami corporation huami biometric activity data driven company significant expertise wearable technology inception huami quickly established global market leadership recognition shipping millions units wearable devices huami shipped units wearable devices company world huami owns biometric activity database global wearables industry huami mobile apps fit amazfit collect dimensions measurement including heart rate electrocardiograph weight body fat compositions gps running track steps sleeping duration huami mobile apps work wearable devices provide users comprehensive view analysis data wide data number users huami positioned develop application scenarios wearable technology drive innovation huami sole partner xiaomi leading mobile internet company global consumer electronics design manufacture xiaomi branded bands watches accessories including band series excluding children watches quartz watches investor media inquiries contact huami corporation yujia tel mail ir huami piacente group tel mail huami tpg ir states piacente group tel mail huami tpg ir view original content news releases huami corporation announces pricing initial public offering html source huami corporation,-1.0
577,254726,adds organic growth analyst quote reuters world largest store operator dufry ag positive market conditions cost savings plan drove results higher seasonally weak company reported organic growth percent lifted robust performance eastern middle markets surged percent positive market conditions continued divisions providing base start chief executive dufry initial contributions cost savings plan helped earnings interest tax depreciation amortisation ebitda jump percent francs revenue percent francs expect market today results surprise ebitda level percent market expectations analysts shares company expected rise percent premarket indications traders francs reporting bartosz dabrowski thyagaraju adinarayan editing gopakumar warrier heavens,1.0
578,194719,reuters starbucks corp brotman spearheaded shop chain successful digital initiatives including mobile ordering loyalty programme leaving chief experience officer crew group brotman mid move preppy apparel seller starbucks prepares open mobile ordering customers part starbucks rewards loyalty programme bid heat brotman president crew reporting chief executive officer charged turning retailer experience global operations cutting consumer facing digital platforms makes invaluable partner shaping driving crew group strategic initiatives level brotman joined starbucks recently served based company executive president global retail operations partner digital engagement chief digital officer overseeing mobile order pay starbucks loyalty commerce wi fi starbucks digital network projects cemented starbucks position digital pioneer restaurant industry end mobile orders accounted percent transactions stores operated starbucks loyalty users accounted percent net revenue reporting baertlein editing benkoe,-1.0
579,266306,pm updated minutes ago nafta hot topics unresolved deadline looms official lawder reuters commerce secretary contentious issues nafta trade resolved diminishing chances meeting deadline notify lawmakers agreement commerce secretary arrives senate commerce science related agencies subcommittee holds hearing fy funding request budget justification commerce department capitol reuters gripas notification speaker republican controlled congress time approve update trade agreement newly elected congress takes negotiating track trade deals require lengthy notification periods signed president considered lawmakers congress fewer legislative days due mid term elections speaking national press club big hot topics resolved including rules origin autos labour issues demands sunset provision dispute settlement systems big topics work progress complex issues rules origin eventually comma semicolon figure workable nafta trade ministers failed intensive talks reach consensus important auto content rules agreeing resume negotiations autos considered crucial rest nafta update fall prime minister president trump spoke discussed possibility bringing nafta talks prompt conclusion office definite plans trade representative lighthizer meet economy minister ildefonso foreign minister chrystia negotiating teams countries meeting related coverage trump discussed bringing nafta talks conclusion pm office court government official americans asked steps nafta talks declined answer questions nafta meeting political economic upheaval spokesman plans travel added change ustr spokeswoman asked ministers meet announcements time directly involved negotiations alluded idea talks progress aluminium tariff exemption expires lighthizer linked negotiations permanent exemptions countries nafta doubted tariff exemptions extended basis cases states continuous negotiations postponement depending nafta president decide extend situation unforecastable moment reporting lawder ljunggren ottawa editing,-1.0
580,27645,usnewswire callrecycle largest consumer battery stewardship organization announced today repo corporate treasurer president finance tesla joining organization states directors tesla ms repo responsible shaping building capital structure including liquidity liability profiles scale world largest hyper growth sustainable energy company experience finance served leader strategic initiatives tax trade globally focused domestic international growth productivity profitability experience tesla aligns callrecycle commitment product stewardship sustainable practices ability drive growth increase efficiency transform operations make ideal fit ceo president callrecycle economy increasingly depend battery systems growth renewables industry battery recycling relevant excited engage unique industry experience forward join team addition work tesla repo led juniper networks senior director international tax serves directors tesla subsidiaries globally clean renewable energy sustainability passions mine thrilled join premier battery recycling organization repo callrecycle principles efficiency transparency commitment environment align values eager work dedicated team elevate product stewardship battery recycling callrecycle offers public drop consumers recycle batteries cost organization set record lbs kgs collections find local drop site battery recycling visit callrecycle locator callrecycle callrecycle committed protecting preserving environment collecting recycling consumer batteries cell phones founded profit organization works behalf stakeholders provide battery recycling program consumers visit callrecycle org follow facebook twitter linkedin view original content multimedia news releases tesla executive appointed callrecycles directors html source callrecycle,1.0
581,5393,world top economists business leaders development forum topic overshadowed entire gathering looming threat trade war lot unease leading economist told cnbc event lot unease broad geopolitical developments lot unease conflicts target products import retaliation president trump signing executive order earlier imposed broad duties foreign aluminum imports trump announced tariff plans imports officially connect threats action ve previously development forum felt trade war unfortunate development added previously served president harvard university director national economic chief economist world bank treasury secretary nobel prize winning economists shiller stiglitz meeting predicted pain ahead economy ramp tit tat trade penalties companies shiller warned prepared cut supply chains business models thing economic crisis enterprises built term planning ve developed skilled workforce ways things rediscover things imports cut shiller told cnbc chaos slow development future people kind thing stiglitz part warned leaders prepared initiate tariffs based economic map target places states pain maximized escalating trade war nobel laureate political ramifications trump trade partners retaliations hit president base broad increase tariffs affect cost living inflation lead fed raise interest rates higher rate impose risk return robust economic growth stiglitz thing change group people stuck demonstrated bigotry misogyny support people nazi background stood question pocketbook hit business leaders meeting addressed escalating trade tensions ceo chairman gorsky emphasizing open trade policy businesses succeed end equitable trade world interest companies countries rio tinto ceo sébastien predicted common sense prevail added ll focusing making business situation faced,-1.0
582,150459,reuters hog invested silicon startup makes lightweight electric motorcycles tapping global push electric vehicles offer motorcycles appeal consumers file photo ceo levatich poses pictures interview company headquarter reuters rajesh tie announced work brisbane based motors develop electric vehicles companies disclose financial details investment aligns strategy generation riders devoted baby boomer audience grows ride attract riders drawn ease riding electric motorcycles gears clutch companies downtrend recent caused speculate company seek buyout chief executive levatich company exploring plans invest develop electric motorcycle technology planning launch electric motorcycle reporting arunima banerjee bengaluru editing sai sachin ravikumar,1.0
583,101986,pm updated minutes ago recognizes nafta timeline stick reuters staff reuters prime minister recognized timelines seeking nafta trade agreement engaging meet opportunity make significant progress prime minister attends news conference embassy britain reuters meeting leaders continue stand cnbc reported states hopes reach revamped trade agreement prime minister attends news conference embassy britain reuters talks influenced timing presidential election mid term elections states ve opportunity make significant progress nafta file told reporters commission making engaging fulsome comprehensive focused work ve times win win win stand interests reporting editing,1.0
584,274295,walmart buy flipkart bln pm ist walmart pay roughly percent stake online marketplace flipkart opens front amazon world fledgling commerce markets aleksandra michalska reports walmart pay roughly percent stake online marketplace flipkart opens front amazon world fledgling commerce markets aleksandra michalska reports reut rs rwvdqf,1.0
585,136335,reuters president trump nominated chief counsel senate minority leader schumer federal trade commission statement federal trade commission building reuters states wmeo confirmed senate hold position rest term ending democratic commissioner rohit chopra official consumer financial protection ftc works department enforce antitrust agency commissioners political party yale graduate worked schumer reporting editing maler,1.0
586,213817,mass kymera therapeutics llc biotechnology company pioneering targeted protein degradation transformative approach creating breakthrough medicines patients today announced appointment industry veteran nuttall ph chief business officer dr nuttall joins kymera sanofi genzyme led business development licensing immunology inflammation neuroscience company announced appointment ph ceo nimbus therapeutics directors impressive track record helping shape advance therapeutic portfolios world leading biopharmaceutical companies play important role exploring partnerships collaborations advance kymera platform develop game changing therapies patients audoly ph president ceo kymera therapeutics dr nuttall experience biopharmaceutical industry sanofi genzyme nuttall previously innovation leading global strategy neuroscience business development responsible leading team transformed cns portfolio strongest industry dr ceo nimbus therapeutics previously strategic leadership operational roles merck working diverse therapeutic areas including respiratory disease inflammation immunology disease endocrinology urology infectious disease neurosciences dr authored publications peer reviewed scientific medical journals internationally recognized contributions privileged add dr directors experience world renowned scientist drug chief executive invaluable continue move forward dr audoly kymera advancing targeted protein degradation developing therapeutics access body innate protein recycling machinery degrade inhibit dysregulated disease causing proteins approach potential provide treatment options patients diseases addressed molecule inhibition company completed successful series financing round kymera therapeutics kymera therapeutics biotechnology company pioneering transformative approach treating previously untreatable diseases company advancing targeted protein degradation accessing body innate protein recycling machinery degrade dysregulated disease causing proteins powered pegasus game changing integrated degradation platform kymera accelerating drug discovery unmatched ability target degrade intractable proteins advance treatment options patients information visit kymeratx pegasus pegasus kymera therapeutic proprietary protein degradation platform created team drug hunters improve effectiveness targeted protein degradation generate pipeline therapeutics previously undruggable diseases platform consists informatics driven target identification ligases proprietary ternary complex predictive modeling capabilities degradation tools contact verge scientific communications lsteele vergescientific view original content news releases kymera therapeutics appoints industry veteran nuttall phd chief business officer html source kymera therapeutics llc,1.0
587,133844,recasts adds investor comment analysis reuters dropbox priced shares initial public offering valuation commanded clear sign overheated private tech market storage company dropbox largest tech ipo protracted dry investors carefully watching signs highly valued tech companies received public markets dropbox barometer public market sentiment appears investors endorse valuations startups command calendar technology offerings busy including cyber security company zscaler planned debut company spotify expected listing based dropbox set share raise highly anticipated public offering planned company set final ipo pricing percent drop valuation dropbox earned financing round led blackrock company started service share store photos files raised private investors investors ranging mutual funds funds began piling startups ago hopes earning returns public markets offered driving spike investments beginning outsized valuations dropbox valuation cut suggests companies similarly raised lot valuations remain unprofitable uber technologies face valuation decrease public dropbox loss making revenue justify market chief executive world investment advisory service lure investors venture financing remains startup valuations stabilized states grossly overvalued unicorns dropbox competes larger companies alphabet google microsoft corp amazon rival struggled monetize product larger rivals offer moved offer products businesses file synch group collaboration tools efforts paid revenues grew percent losses narrowed half positive flow comparison revenue started dropbox expected increase percent fiscal earlier profitable public dropbox valuation based end ipo half times market capitalization progress growth dropbox financial performance justify valuation investors schiffer chairman chief executive patriarch organization private equity firm rational figures grossly overvalued unicorns term startup companies valued ipo slap face investors round dropbox added dropbox founded arash ferdowsi users countries service paying customers completion public offering dropbox common ipo venture capital arm salesforce separate private placement company largest shareholder retain percent dropbox selling shares offering sequoia capital largest shareholder investors percent stake reporting diptendu lahiri bangaluru additional reporting supantha mukherjee bengaluru editing,-1.0
588,60390,reuters general electric ge entered unsecured revolving credit facilities initial principal commitment amounts sec filing ge operating lines matures general electric time ge made borrowings operating lines source text bit dcmovt company coverage,1.0
589,243343,rockville md federal realty investment trust nyse frt announced today promotions promoted senior president chief accounting officer oversees trust accounting functions financial reporting lease administration corporate forecasting ms joined federal realty controller promoted president chief accounting officer joining trust ms senior manager assurance advisory business services group specializing estate ms certified public accountant bachelor degree double accounting finance university graduated magna cum laude appointed president asset management capacity responsible performance trust baltimore portfolios comprised assets representing approximately square feet mr joined trust development finance manager positions trust joining trust mr senior investment manager northmarq capital specializing commercial estate financing mr holds business administration university school business bachelor science environmental studies university promoted president development responsible management trust development pipeline portfolios specifically multi phase development assembly row joining trust mr president development region housing lllp oversaw aspect development process mr holds bachelor arts history college promotions demonstrate strength federal realty deep bench creative talented estate professionals commented federal realty president chief executive officer development employees continues greatest strengths fueling success federal realty federal realty recognized leader ownership operation redevelopment quality retail based properties located primarily coastal markets founded mission deliver term sustainable growth investing densely populated affluent communities retail demand exceeds supply expertise includes creating mixed neighborhoods row bethesda assembly row unique vibrant environments combine shopping dining living working provide destination experience valued respective communities federal realty properties include tenants approximately square feet residential units federal realty paid dividends shareholders continuously founding increased dividend rate consecutive longest record reit industry federal realty shares traded nyse symbol frt additional information federal realty properties visit federalrealty investor inquires media inquiries andress investor relations associate president marketing landress federalrealty asimpson federalrealty view original content multimedia news releases federal realty investment trust promotes leaders finance operations development ranks html source federal realty investment trust,1.0
590,221894,sets frankfurt market listing mln shares mln existing shares sets placement euros share market cap mln euros adds float plans proceeds ceo comment frankfurt reuters residential property developer instone estate group set flotation frankfurt exchange reach market euros placement market listing expected blockbuster initial public offerings ipos drugmaker dermapharm plans list placement comprise shares capital increase shares fund holdings activumsg capital management euros company shares activumsg earmarked allotments give company market capitalisation euros euros instone percent shares instone freely traded listing spokesman rising percent allotment option fully instone plans euros net proceeds placement shares repay shareholder remainder acquisition development residential projects expected euros net proceeds mid point acquire plots work reaching target volume euros euros instone chief executive kruno crepulja statement deutsche bank credit organising flotation bnp paribas unicredit instone formed merger peer grk formart part builder hochtief specialist estate investor activum bought euros euros reporting sheahan editing hardcastle,1.0
591,224477,cents prices higher flatter yield curve yield hits percent adds comment bylines updates prices fergal dreyfuss reuters weakened greenback investors weighed talks revamp trade pact currency called loonie fallen staged rally propelled hit ago aim finish reworking contentious chapters trade agreement states talks began hoping clear path breakthrough toughest issues upcoming elections sends percent exports states schamotta director global product market strategy global payments believes acknowledging risk posed potential collapse nafta agreement setting game plan dealing potential consequences finance minister morneau act reduce risk premium attached est gmt trading percent greenback cents currency pair traded touched weakest speculators cut bullish bets data commodity futures trading commission reuters calculations showed net positions fallen contracts earlier figures economic growth released analysts expecting annualized rate bank percent forecast domestic product number meaningful setting stage adjustment interest rate expectations schamotta changed basket currencies ahead federal reserve chairman congressional testimony government prices mixed yield curve cents yield percent flat yield percent government release latest federal budget markets updated forecasts size deficit planned return balance reporting fergal dreyfuss editing dalgleish,-1.0
